name,lat,lng,category,city,country,googleMapsLink,note
清溪小吃部,22.6376273,120.2942122,台式料理,高雄,TW,http://maps.google.com/?cid=10469998020272889471,
板橋環南米苔目,25.0186577,121.4613009,台式料理,台北,TW,http://maps.google.com/?cid=12289495789728846196,
文化早點,24.9786701,121.2510325,台式料理,桃園,TW,http://maps.google.com/?cid=18323935915256316968,
板橋高記生炒魷魚,25.0103405,121.4574039,台式料理,台北,TW,http://maps.google.com/?cid=3844199009316662173,
三鮮湯包,24.1590687,120.6725221,上海料理,台中,TW,http://maps.google.com/?cid=16413674865136572878,
汕頭泉成沙茶火鍋(高雄美麗島中山總店),22.6319059,120.3012799,火鍋,高雄,TW,http://maps.google.com/?cid=3441875331046047541,
牛老大涮牛肉-高雄總店/高雄必吃美食/火鍋/必比登推介,22.622246,120.296626,火鍋,高雄,TW,http://maps.google.com/?cid=11609015391117380462,
三大牛肉火鍋（創始店）,23.0033933,120.2599434,火鍋,台南,TW,http://maps.google.com/?cid=3345294180858487836,
黑公雞風味餐廳,24.051445,120.5682755,台式料理,台中,TW,http://maps.google.com/?cid=13142172813004863606,
光華林老牌豆花,22.6173766,120.3182859,台式料理,高雄,TW,http://maps.google.com/?cid=7825240955019200194,
秀水湯包,24.0501767,120.5112816,上海料理,台中,TW,http://maps.google.com/?cid=16278991333272402937,
一品豆漿,23.968248,120.9590323,台式料理,台中,TW,http://maps.google.com/?cid=12842381952806033851,
古早味阿嬤手工肉圓,24.1687625,120.6766686,台式小吃,台中,TW,http://maps.google.com/?cid=6014359292604592247,
五間厝菜頭粿,23.7087344,120.4364448,台式料理,嘉義,TW,http://maps.google.com/?cid=6780285017577432767,
阿世肉羹,23.709452,120.435589,台式料理,嘉義,TW,http://maps.google.com/?cid=7434289585890576076,
三元號魯肉飯,25.0545187,121.5144606,台式小吃,台北,TW,http://maps.google.com/?cid=7584854874870469657,
蕭家下港脆皮臭豆腐（每週一店休）,25.0015318,121.5006157,台式小吃,台北,TW,http://maps.google.com/?cid=16926790114541437249,
嘉家樂肉丸(大甲),24.3465526,120.6216548,台式料理,台中,TW,http://maps.google.com/?cid=9005999116629643615,
大甲康家阿媽ㄟ粉腸,24.3458815,120.6226021,台式料理,台中,TW,http://maps.google.com/?cid=12843192975562830265,
吳記肉圓,23.7102107,120.5414201,台式小吃,嘉義,TW,http://maps.google.com/?cid=14964259138988069368,
【蛋餅王-古早粉漿大蛋餅］炒麵疙瘩.炒飯.閩南炒粉條.什錦麵,23.7075033,120.5438004,台式料理,嘉義,TW,http://maps.google.com/?cid=14867740863260502983,
虎尾美貞肉羹麵,23.7059017,120.4350364,台式料理,嘉義,TW,http://maps.google.com/?cid=16855721194691270303,
金捷發煎盤粿（金捷發五金行）,23.5659257,120.3043817,台式料理,嘉義,TW,http://maps.google.com/?cid=17450921132741813395,
林上發綠豆沙,23.5692975,120.3029999,台式料理,嘉義,TW,http://maps.google.com/?cid=1096420311574088211,
鄧肉圓斗六總店,23.7095981,120.5413255,台式小吃,嘉義,TW,http://maps.google.com/?cid=7269337481230056469,
老街碗粿,23.7082001,120.5414796,台式小吃,嘉義,TW,http://maps.google.com/?cid=9553367851541665175,
魷魚興魷魚嘴羮,23.7089364,120.5444045,台式料理,嘉義,TW,http://maps.google.com/?cid=9094825201086149738,
長興圓仔冰,23.7085292,120.5451492,冰品,嘉義,TW,http://maps.google.com/?cid=8180479349090730869,
阿國獅魷魚羹,23.709481,120.544797,台式料理,嘉義,TW,http://maps.google.com/?cid=7156852089068261498,
板橋水粄,25.0174765,121.4652821,台式料理,台北,TW,http://maps.google.com/?cid=10012928986297550215,
鐵朋滷味,24.088013,120.7046319,台式料理,台中,TW,http://maps.google.com/?cid=9660795905754184902,
三兩肉爌肉飯,24.0964461,120.6988633,台式料理,台中,TW,http://maps.google.com/?cid=13384982249986267919,
富樂里奇義大利麵餐廳,25.0436421,121.4536659,台式料理,台北,TW,http://maps.google.com/?cid=14858552092793267109,
老酒霸居酒屋 新莊店,25.0342791,121.4495544,泰式料理,台北,TW,http://maps.google.com/?cid=18079968715289466532,
老巴剎,22.6650127,120.3046734,台式料理,高雄,TW,http://maps.google.com/?cid=4982916011942181794,
海慶澎湖海鮮,22.614691,120.3183187,海鮮料理,高雄,TW,http://maps.google.com/?cid=179775746072915589,
大入串燒,22.6302454,120.3073285,燒肉/燒烤,高雄,TW,http://maps.google.com/?cid=3518949736830008886,
九記食糖水,22.6259675,120.316198,台式料理,高雄,TW,http://maps.google.com/?cid=16573222431189393279,
厚得福湯包麵食專賣店,22.6171278,120.2967268,上海料理,高雄,TW,http://maps.google.com/?cid=13424376624164736773,
湖東牛肉館,22.877725,120.251756,台式料理,台南,TW,http://maps.google.com/?cid=14449434982721545252,
王田鵝肉,24.1208171,120.5714891,台式料理,台中,TW,http://maps.google.com/?cid=686687836782674611,
一味品碗粿魚羹,22.9975513,120.1988988,台式小吃,台南,TW,http://maps.google.com/?cid=163502458625398847,
麻入口 台南永康店,23.008697,120.2323352,台式料理,台南,TW,http://maps.google.com/?cid=6082373468241402472,
連得堂餅家,23.0004068,120.2066691,台式料理,台南,TW,http://maps.google.com/?cid=11005477751414286542,
聖記軟骨飯,22.9955231,120.1962676,台式料理,台南,TW,http://maps.google.com/?cid=67382511302860596,
黃家鱔魚意麵,22.996477,120.198469,台式料理,台南,TW,http://maps.google.com/?cid=17966284854877483802,
鄭記蔥肉餅-西門店,22.9899521,120.1974836,台式料理,台南,TW,http://maps.google.com/?cid=11939851147084999630,
夏家手工魚麵,22.9900386,120.1993154,台式料理,台南,TW,http://maps.google.com/?cid=7885713323066056340,
黃家碗粿,22.9907103,120.2003069,台式小吃,台南,TW,http://maps.google.com/?cid=14430116834662403135,
波諦波諦鮮做飲料-大同區飲料 大同區飲料外送 大同區果汁 雙連飲料 雙連飲料外送 雙連果汁,25.0569716,121.5162151,台式料理,台北,TW,http://maps.google.com/?cid=13164409997613881166,
蓮香苡麵店,23.974761,121.606799,台式料理,花蓮,TW,http://maps.google.com/?cid=2915964851427794327,
嘉義黑人涼麵,23.4703055,120.438101,台式料理,嘉義,TW,http://maps.google.com/?cid=6997621653005885534,
涼麵四味果汁文化店,23.4884364,120.4466856,台式料理,嘉義,TW,http://maps.google.com/?cid=9153855518199610416,
公園老店涼麵,23.4802574,120.4592245,景點,嘉義,TW,http://maps.google.com/?cid=9084204771606934182,
崇文錦魯麵,23.472,120.4534672,台式料理,嘉義,TW,http://maps.google.com/?cid=16867267128567624478,
游記米粉湯,25.0568294,121.4954926,台式料理,台北,TW,http://maps.google.com/?cid=10889328256067451891,
嘉香早餐,24.153483,120.651604,台式料理,台中,TW,http://maps.google.com/?cid=6059800572478447819,
光輝肉羹,25.0957026,121.5234156,台式料理,台北,TW,http://maps.google.com/?cid=3977887923207342841,
魯肉發無刺虱目魚粥,25.0234346,121.4142369,台式小吃,桃園,TW,http://maps.google.com/?cid=18045752434278985058,
老張早餐吧- 宜蘭頭城人氣推薦早餐漢堡 傳統早餐 早午餐 銅板必吃美食 頭城好吃早餐店 衝浪客最愛早餐,24.8568568,121.8240995,台式料理,宜蘭,TW,http://maps.google.com/?cid=15896691675492451578,
吳記花生捲冰淇淋,24.8211551,121.7698581,冰品,宜蘭,TW,http://maps.google.com/?cid=15815193535489451926,
宜蘭龍潭日香炸蛋蔥油餅,24.7796262,121.7408131,台式料理,宜蘭,TW,http://maps.google.com/?cid=13271830340602728851,
玉圓堂,24.7486782,121.7492843,台式料理,宜蘭,TW,http://maps.google.com/?cid=12323344068202560465,
香廚米粉羹,24.6756462,121.7592492,台式料理,宜蘭,TW,http://maps.google.com/?cid=3091003716492449850,
正 原 陳氏 武淵蔥油餅 水火同源,24.6617829,121.8002469,台式料理,宜蘭,TW,http://maps.google.com/?cid=15699266454565824026,
林場三星蔥（曾氏）炸蛋蔥油餅,24.6838172,121.7909745,台式料理,宜蘭,TW,http://maps.google.com/?cid=8152640126124668133,
金珠蔥油餅-羅東店,24.673745,121.761696,台式料理,宜蘭,TW,http://maps.google.com/?cid=4699972928414904288,
柯氏蔥油餅,24.8211683,121.7698167,台式料理,宜蘭,TW,http://maps.google.com/?cid=11398737450042948607,
陳旺記鴨片飯,24.8287124,121.7718786,台式料理,宜蘭,TW,http://maps.google.com/?cid=7658981771169583428,
阿準越南料理,25.0313531,121.4710904,台式料理,台北,TW,http://maps.google.com/?cid=7628432997993923391,
川渝小吃坊/美食/小吃/restaurants/takeout,25.0520067,121.519642,台式料理,台北,TW,http://maps.google.com/?cid=2182843687451876530,
池音 雞白湯ラーメン,25.0538213,121.5202146,拉麵,台北,TW,http://maps.google.com/?cid=8369438642297747883,
羅東紅豆湯圓,24.6749339,121.770255,台式料理,宜蘭,TW,http://maps.google.com/?cid=12619329219148216957,
三冬麵舖,25.0187023,121.2947919,台式料理,桃園,TW,http://maps.google.com/?cid=17328389542179649493,
佳賓蒸餃館,24.1468047,120.6738102,台式料理,台中,TW,http://maps.google.com/?cid=13576476352114898771,
我家臭豆腐,24.0603603,120.44043,台式小吃,台中,TW,http://maps.google.com/?cid=13741469996116021525,
楊州肉圓芋丸,24.054471,120.43399,台式小吃,台中,TW,http://maps.google.com/?cid=2374456151117354248,
阿三璋手工麵線糊（原阿璋手工麵線糊,24.0537931,120.432341,景點,台中,TW,http://maps.google.com/?cid=15330382150859966608,
黑豬灶爌肉飯3月28.29日休息,24.051815,120.436213,台式料理,台中,TW,http://maps.google.com/?cid=13516971246501615613,
老占元拉麵大王,25.0815208,121.3886749,拉麵,桃園,TW,http://maps.google.com/?cid=16687423615582605487,
簡單火雞肉飯,23.4772239,120.4675294,台式料理,嘉義,TW,http://maps.google.com/?cid=15424875803706730359,
順德土產牛肉湯,23.2312426,120.1804155,台式料理,台南,TW,http://maps.google.com/?cid=13442512205383881485,
遠香魯肉飯,23.6038253,120.4561544,台式小吃,嘉義,TW,http://maps.google.com/?cid=8355601663855059335,
康康小廚,25.0147925,121.5151962,台式料理,台北,TW,http://maps.google.com/?cid=16804743655502877955,
劉記古早味蔥蛋餅蜜地瓜,25.0134681,121.5352866,台式料理,台北,TW,http://maps.google.com/?cid=4105000245076982739,
福記煙燻鵝肉,23.8014685,120.4590888,台式料理,嘉義,TW,http://maps.google.com/?cid=4485080268193889187,
根源 包ㄚ粉圓 中興店,23.9468159,120.6917941,台式料理,台中,TW,http://maps.google.com/?cid=17903393340436810318,
楊家綠豆粉粿,23.9089038,120.6850762,台式料理,台中,TW,http://maps.google.com/?cid=8782804534539984533,
楊家珍珠奶茶(南投菜市場),23.9090554,120.6853921,手搖/茶飲,台中,TW,http://maps.google.com/?cid=14709756862693177972,
金世界餐廳,25.0016029,121.5001336,台式料理,台北,TW,http://maps.google.com/?cid=3045242651039444225,
老曾碳烤燒餅店,25.0669777,121.4995011,台式料理,台北,TW,http://maps.google.com/?cid=2735580131977045633,
朱媽媽豆花,24.5644372,120.8265655,台式料理,新竹,TW,http://maps.google.com/?cid=5143301380992888972,
鯛抵嘉海鮮 《海鮮吃到飽》東石火烤現烤海鮮｜平價高CP值｜鹽烤魚推薦｜火鍋吃到飽｜聚會餐廳,23.4344341,120.1714908,火鍋,嘉義,TW,http://maps.google.com/?cid=14090054750128669518,
周家豆腐捲,25.036381,121.5600247,台式料理,台北,TW,http://maps.google.com/?cid=15813634751774344954,
金牌小籠湯包,25.0124542,121.4754594,上海料理,台北,TW,http://maps.google.com/?cid=510670564982515079,
板橋祖傳筒仔米糕,25.029918,121.479677,台式小吃,台北,TW,http://maps.google.com/?cid=15557417156825938339,
葉麥克中藥炸雞,23.0379411,120.3050582,台式料理,台南,TW,http://maps.google.com/?cid=18354627859662103828,
阿嬤蔥油餅,24.844993,121.807418,台式料理,宜蘭,TW,http://maps.google.com/?cid=15689371653647590213,
吉祥小湯包,24.8563764,121.8213761,上海料理,宜蘭,TW,http://maps.google.com/?cid=4131617485584046361,
黑秀冰店,24.7442247,121.7508481,冰品,宜蘭,TW,http://maps.google.com/?cid=12366746334916126979,
新竹玉龍肉圓,24.7955948,120.9665856,台式小吃,新竹,TW,http://maps.google.com/?cid=15097126024317321535,
曉迪筒仔米糕,25.0291952,121.5060735,台式小吃,台北,TW,http://maps.google.com/?cid=4121422932844441042,
虎踞城北方美食館,24.2440691,120.7281281,台式料理,台中,TW,http://maps.google.com/?cid=10155410830456391117,
北回水晶餃,23.4805284,120.4543335,台式料理,嘉義,TW,http://maps.google.com/?cid=13793586750832333829,
後港臭豆腐,25.02541,121.4237653,台式小吃,桃園,TW,http://maps.google.com/?cid=11629373502173033349,
天雲扁食-竹南店,24.6893971,120.875606,台式料理,新竹,TW,http://maps.google.com/?cid=14579526863020411138,
泰林動物醫院,25.0625213,121.4340574,泰式料理,台北,TW,http://maps.google.com/?cid=3921725969219314860,
良記福臨魯肉飯,25.0870107,121.5094825,台式小吃,台北,TW,http://maps.google.com/?cid=7180424213416554326,
一甲子餐飲,25.0404022,121.5021711,台式料理,台北,TW,http://maps.google.com/?cid=10325707353587816424,
蔘源藥頭排骨,25.0643202,121.5110512,台式料理,台北,TW,http://maps.google.com/?cid=8926501199998767817,
老獅牛肉麵,25.0275956,121.4627357,台式料理,台北,TW,http://maps.google.com/?cid=7984295227627083071,
廣州街夜市脆皮蚵仔煎,25.0367055,121.4958528,景點,台北,TW,http://maps.google.com/?cid=5352105204457942952,
龍都冰菓專業家,25.0351979,121.4973344,冰品,台北,TW,http://maps.google.com/?cid=15346118089937632146,
光興腿庫,25.074807,121.4949361,台式料理,台北,TW,http://maps.google.com/?cid=13402710450236292067,
無名刈包,25.0724079,121.4870471,台式料理,台北,TW,http://maps.google.com/?cid=4488251447191188473,
鍾家原上海生煎包，米其林,25.0894453,121.5263425,上海料理,台北,TW,http://maps.google.com/?cid=18277101184090461760,
香香小吃,25.0887167,121.5269244,台式料理,台北,TW,http://maps.google.com/?cid=14279976957094114078,
大甲阿富小籠湯包,24.3511011,120.6280672,上海料理,台中,TW,http://maps.google.com/?cid=2038528447472474357,
柯江發古早味肉羹（85年老店）,24.34651,120.6208584,台式料理,台中,TW,http://maps.google.com/?cid=11257693892927744832,
活力小子 剉冰/飲料/燒仙草/芋圓湯店,24.2511432,120.8330488,冰品,台中,TW,http://maps.google.com/?cid=1830236949739538641,
老黑輪肉圓店（老店）,24.2568643,120.8278721,台式小吃,台中,TW,http://maps.google.com/?cid=1649268178862391139,
怒騾子牛肉麵,24.2532848,120.8290301,台式料理,台中,TW,http://maps.google.com/?cid=626597801921164782,
阿婆炒麵,24.2537549,120.8302796,台式料理,台中,TW,http://maps.google.com/?cid=15392223560101892874,
老祖早餐灌蛋餅,24.2599616,120.8275647,台式料理,台中,TW,http://maps.google.com/?cid=8880568286671974308,
粉圓冰 大麵羹,24.1294728,120.6859495,冰品,台中,TW,http://maps.google.com/?cid=7739433846096277368,
風味小籠包,25.0531642,121.4480911,上海料理,台北,TW,http://maps.google.com/?cid=12170849550568370058,
海 爌肉飯,24.0561157,120.4342218,台式料理,台中,TW,http://maps.google.com/?cid=18427138154953746152,
脆皮臭大王,24.9850844,121.4680876,台式料理,台北,TW,http://maps.google.com/?cid=14522667734544200660,
太極鰲車輪餅,25.0199801,121.4627485,台式料理,台北,TW,http://maps.google.com/?cid=18334188692262002550,
清水肉圓國,24.269312,120.577156,台式小吃,台中,TW,http://maps.google.com/?cid=762291917383929743,
李社口肉圓碗粿,24.0134,120.629,台式小吃,台中,TW,http://maps.google.com/?cid=13494276216141477293,
阿婆小吃(其實沒店名),24.1260387,120.6658639,台式料理,台中,TW,http://maps.google.com/?cid=15739927370094202328,
黃記涼麵涼圓（內用供餐至17：30）,23.4745678,120.4518483,台式料理,嘉義,TW,http://maps.google.com/?cid=13083357357514172806,
天廚傳統早點（原南京路天廚早點）於114年8月3日結束營業,24.1439981,120.6877142,台式料理,台中,TW,http://maps.google.com/?cid=15862511509758665018,
東興市魯肉有限公司（魯肉義）,24.1669031,120.6770229,台式小吃,台中,TW,http://maps.google.com/?cid=4490150927764111135,
滿溢手工麵線,24.1334709,120.6496519,台式小吃,台中,TW,http://maps.google.com/?cid=12053921069603155677,
56巷口湯包,25.0287944,121.4612663,上海料理,台北,TW,http://maps.google.com/?cid=16560816545461800401,
油庫口蚵仔麵線+炭烤香腸,25.0189397,121.4668572,燒肉/燒烤,台北,TW,http://maps.google.com/?cid=11162015973850417832,
朝鮮味,25.0186037,121.4239429,台式料理,桃園,TW,http://maps.google.com/?cid=18089210052915017932,
古早味豆花,25.0472318,121.4512225,台式料理,台北,TW,http://maps.google.com/?cid=8272222156628782537,
阿淑清蒸肉圓,25.0433579,121.4502404,台式小吃,台北,TW,http://maps.google.com/?cid=13409569224520304543,
小胖胖扁食,25.0388579,121.553321,台式料理,台北,TW,http://maps.google.com/?cid=14700197027715978428,
梧州街原汁排骨湯,25.036312,121.497493,台式料理,台北,TW,http://maps.google.com/?cid=4431159762525600896,
麵鄉 安徽淮南牛肉湯,25.0394398,121.4985975,台式料理,台北,TW,http://maps.google.com/?cid=14491196483808423555,
鮮味餡餅,24.9970879,121.5235896,台式料理,台北,TW,http://maps.google.com/?cid=5586764078467889975,
阿薇 魚湯麵,24.984617,121.5078385,台式料理,台北,TW,http://maps.google.com/?cid=4869422173965188506,
雲南口味,24.9842251,121.5078209,台式料理,台北,TW,http://maps.google.com/?cid=4165199746969314354,
藍天印度烤餅,24.984774,121.5077306,咖哩/印度,台北,TW,http://maps.google.com/?cid=3394301846560124268,
沅保奶茶店,24.9839742,121.508177,手搖/茶飲,台北,TW,http://maps.google.com/?cid=1592208289283085580,
虎技紅豆餅,23.7011083,120.4310523,台式料理,嘉義,TW,http://maps.google.com/?cid=4266276201356809234,
東興爌肉飯,24.0801727,120.5378535,台式料理,台中,TW,http://maps.google.com/?cid=17145676409852473267,
腳筋飯阿正爌肉飯,24.0791098,120.543837,台式料理,台中,TW,http://maps.google.com/?cid=6855853324985420388,
蓮記麵食館 北方麵食小吃,25.0114086,121.466749,台式料理,台北,TW,http://maps.google.com/?cid=9185134388554892955,
陳爸陳媽麵攤,23.9416883,120.7007639,台式料理,台中,TW,http://maps.google.com/?cid=4362981221027133192,
光明市場希谷早餐,23.9416854,120.7008805,台式料理,台中,TW,http://maps.google.com/?cid=10719745951893740168,
微風南山 Fundamental Buffet 吃到飽,25.0344052,121.567424,台式料理,台北,TW,http://maps.google.com/?cid=4373442675029808543,
越南法國麵包,23.0286275,120.1903743,麵包坊,台南,TW,http://maps.google.com/?cid=11236433012353626411,
水交社韭菜盒,23.0239733,120.1899922,台式料理,台南,TW,http://maps.google.com/?cid=5048370189285617428,
海佃路無名早點,23.0431581,120.1868981,台式料理,台南,TW,http://maps.google.com/?cid=6539818435289028350,
牛阿寶牛肉麵,25.0991887,121.7140582,台式料理,基隆,TW,http://maps.google.com/?cid=17053932117715296724,
鴨肉珍 (總店),22.6249317,120.2811655,台式料理,高雄,TW,http://maps.google.com/?cid=8351776272209496175,
山泉水手工豆花店,24.9349304,121.372879,台式料理,桃園,TW,http://maps.google.com/?cid=14029199046101582426,
小豆車輪餅,25.1274446,121.751335,台式料理,基隆,TW,http://maps.google.com/?cid=11389800912864877529,
正兆蚵仔煎,24.2514429,120.7192359,台式小吃,台中,TW,http://maps.google.com/?cid=9852900663614332123,
阿婆早點,24.1661134,120.6708096,台式料理,台中,TW,http://maps.google.com/?cid=3548141153787600052,
阿婆杏鮑菇,24.1873921,120.8143625,台式料理,台中,TW,http://maps.google.com/?cid=17755972063067777837,
虎尾阿嬤肉圓,24.1708401,120.6466765,台式小吃,台中,TW,http://maps.google.com/?cid=3001759232711545438,
樹下阿婆粉圓,24.2713197,120.5790238,台式料理,台中,TW,http://maps.google.com/?cid=13277130690284385842,
蛋板捲,22.6243802,120.2694486,台式料理,高雄,TW,http://maps.google.com/?cid=2294058525658090060,
澎湖早點-(酥脆手擀蛋餅),24.159076,120.6974245,台式料理,台中,TW,http://maps.google.com/?cid=4585617536959904629,
人人麵包專業烘焙,25.0154715,121.1846404,麵包坊,桃園,TW,http://maps.google.com/?cid=16165134962117524771,
三民市場蒸餃,24.0844629,120.5459548,台式料理,台中,TW,http://maps.google.com/?cid=12320199476045398790,
如 水煎包、蔥油條,24.0899866,120.5433901,台式料理,台中,TW,http://maps.google.com/?cid=5108591443159422707,
越南法國麵包工藝,24.140532,120.682375,麵包坊,台中,TW,http://maps.google.com/?cid=7085167298792297972,
榮記米糕 清水本舖,24.271463,120.5778051,台式小吃,台中,TW,http://maps.google.com/?cid=9233342022780148716,
精武路大腸蚵仔麵線,24.1462586,120.6872946,台式小吃,台中,TW,http://maps.google.com/?cid=2602128608145600651,
旱溪肉圓,24.1408004,120.6972188,台式小吃,台中,TW,http://maps.google.com/?cid=3793227519117782415,
斗六鄧肉圓甜不辣台中店,24.1565721,120.6880498,台式小吃,台中,TW,http://maps.google.com/?cid=9582081103636611748,
順利肉圓,24.1464184,120.6699533,台式小吃,台中,TW,http://maps.google.com/?cid=16161169147397301426,
南興肉圓(老店),24.1229133,120.6640059,台式小吃,台中,TW,http://maps.google.com/?cid=10368641643796514928,
新發肉圓,24.1222199,120.6702805,台式小吃,台中,TW,http://maps.google.com/?cid=17398858255581936196,
坂神本舖長崎蛋糕,24.1429936,120.6791783,甜點,台中,TW,http://maps.google.com/?cid=9225523813417266303,
鄒氏餡餅蔥油餅,24.1421019,120.6790413,台式料理,台中,TW,http://maps.google.com/?cid=4738658770009168580,
霧峰鄒記餡餅（霧峰市區）,24.0645638,120.6992732,台式料理,台中,TW,http://maps.google.com/?cid=11772207840162997393,
豐富張家蔥餡餅（中義市場對面）,24.1676114,120.6572548,台式料理,台中,TW,http://maps.google.com/?cid=757191651735764417,
陳記肉羹肉圓,24.1816148,120.6393672,台式小吃,台中,TW,http://maps.google.com/?cid=6051956369903899233,
同心粉圓,24.2696806,120.5790007,台式料理,台中,TW,http://maps.google.com/?cid=10991253987986272226,
大王麻辣乾麵-永福總店,24.1816862,120.6191653,台式料理,台中,TW,http://maps.google.com/?cid=1613685111620853938,
華得來(清水店),24.2678566,120.57481,台式料理,台中,TW,http://maps.google.com/?cid=1271943714495316086,
沙鹿肉圓福,24.235101,120.558399,台式小吃,台中,TW,http://maps.google.com/?cid=16576249254984279135,
(原三角公園) 楊桃伯-沙鹿總店,24.2352218,120.5606238,景點,台中,TW,http://maps.google.com/?cid=14757742517230205784,
餛飩祖師 海鋒肉圓,24.2722476,120.5739244,台式小吃,台中,TW,http://maps.google.com/?cid=16194501887473812071,
正牌米糕莊,24.2692162,120.5784835,台式小吃,台中,TW,http://maps.google.com/?cid=12000763517239320961,
阿火獅鵝肉担,24.2446063,120.5642692,台式料理,台中,TW,http://maps.google.com/?cid=7047997600092819734,
沙鹿肉圓（紅毛肉圓）-巨業車站對面,24.2379853,120.5609776,交通節點,台中,TW,http://maps.google.com/?cid=13763669604897826995,
阿忠米糕店,24.2690946,120.5762381,台式小吃,台中,TW,http://maps.google.com/?cid=16632753163070960767,
王塔米糕店,24.2714394,120.5769388,甜點,台中,TW,http://maps.google.com/?cid=8950535417995672563,
阿財米糕店,24.2720266,120.5751647,台式小吃,台中,TW,http://maps.google.com/?cid=6246432047174033308,
保安路米糕,22.9902938,120.1972159,台式小吃,台南,TW,http://maps.google.com/?cid=17639707612973388449,
許記蒸餃,22.6373115,120.3053302,台式料理,高雄,TW,http://maps.google.com/?cid=16228254503288072367,
鳳邑麵線（自由二店）,22.657695,120.3086337,台式小吃,高雄,TW,http://maps.google.com/?cid=4032924459369838355,
北港蔡三代筒仔米糕,22.6319185,120.2850047,台式小吃,高雄,TW,http://maps.google.com/?cid=1584910777684673479,
舊城傳統美食「五十年老店」,22.6823521,120.2906295,台式料理,高雄,TW,http://maps.google.com/?cid=6898802419450843489,
老店柏弘肉燥,22.6214731,120.3069833,台式料理,高雄,TW,http://maps.google.com/?cid=1860808470073174399,
南豐魯肉飯,22.6168907,120.2983943,台式小吃,高雄,TW,http://maps.google.com/?cid=8328154264054855752,
落成米糕,22.9959727,120.2046874,台式小吃,台南,TW,http://maps.google.com/?cid=5753912611252533761,
精忠三村米糕,22.9906389,120.2361698,台式小吃,台南,TW,http://maps.google.com/?cid=5774997989876634431,
古月館糯米炸,24.0772996,120.5430081,台式料理,台中,TW,http://maps.google.com/?cid=6160985331047275349,
王元吉炸粿,24.3460584,120.6248782,台式料理,台中,TW,http://maps.google.com/?cid=2764607451083278733,
麟記肉圓,24.281363,120.57497,台式小吃,台中,TW,http://maps.google.com/?cid=2116668320174591953,
招愛冰店,22.7602699,120.2679346,冰品,高雄,TW,http://maps.google.com/?cid=1020137947033049736,
豬肝腸海鮮店,25.129973,121.738818,海鮮料理,基隆,TW,http://maps.google.com/?cid=16265430878638047233,
右昌肉圓,22.7131159,120.2897582,台式小吃,高雄,TW,http://maps.google.com/?cid=6386512931644480369,
劉家 蝦公粄,22.6128435,120.566585,台式料理,高雄,TW,http://maps.google.com/?cid=8269852209096053747,
竹東阿英鮮肉湯包,24.7370931,121.0907985,上海料理,新竹,TW,http://maps.google.com/?cid=939396215929143855,
可口火雞肉飯,23.4808187,120.4598522,台式料理,嘉義,TW,http://maps.google.com/?cid=11213599140484027397,
魚光窯烤麵包 魚池門市,23.8987109,120.9352932,麵包坊,台中,TW,http://maps.google.com/?cid=16766970654530059874,
老街頭炭燒豆腐霜淇淋,25.0017152,121.6153193,冰品,台北,TW,http://maps.google.com/?cid=4134384304969880960,
深坑芋ㄚ包芋ㄚ,25.0016376,121.6146867,台式料理,台北,TW,http://maps.google.com/?cid=14624735585620744383,
聞香牛肉麵,24.1260768,120.6750797,台式料理,台中,TW,http://maps.google.com/?cid=154727340080968847,
若柳一筋,24.1408246,120.6558362,台式料理,台中,TW,http://maps.google.com/?cid=11219697177408808504,
東璋虱目魚湯滷肉飯 ｜有冷氣開放,22.9898001,120.1685167,台式小吃,台南,TW,http://maps.google.com/?cid=2711578373719743872,
後甲圓環-無名虱目魚肉燥飯,22.9884946,120.2325451,台式小吃,台南,TW,http://maps.google.com/?cid=10358314725549155077,
王氏魚皮,22.998989,120.1688957,台式料理,台南,TW,http://maps.google.com/?cid=7839681485010592679,
蔥蝦米春捲 進士店,24.735964,121.740685,台式料理,宜蘭,TW,http://maps.google.com/?cid=14205331809505381212,
游家麻糬米糕,24.7570957,121.7560039,台式小吃,宜蘭,TW,http://maps.google.com/?cid=11494052835005205058,
礁溪香腸伯,24.8273793,121.7628529,台式料理,宜蘭,TW,http://maps.google.com/?cid=18430506788487683666,
老地方,25.0011119,121.6131803,台式料理,台北,TW,http://maps.google.com/?cid=5733337358584767427,
大樹下串燒臭豆腐,25.0010715,121.6125688,燒肉/燒烤,台北,TW,http://maps.google.com/?cid=15707332216794284910,
唐山伯古味酸梅湯,25.0014077,121.6140943,台式料理,台北,TW,http://maps.google.com/?cid=12054602349098048491,
芭樂嬌七里香,25.0012438,121.6134847,台式料理,台北,TW,http://maps.google.com/?cid=12145236179774226395,
辰拉麵,25.0153479,121.5134589,拉麵,台北,TW,http://maps.google.com/?cid=4325680341140672149,
好滋味美食,24.2027656,121.0049258,台式料理,台中,TW,http://maps.google.com/?cid=5424508329276814503,
阿輝山產店,24.2028607,121.0046736,台式料理,台中,TW,http://maps.google.com/?cid=1229180903400155552,
天津苟不理湯包,24.1337635,120.6881458,上海料理,台中,TW,http://maps.google.com/?cid=13510832879522260347,
純手工-鮮肉湯包（週一公休）,24.6802958,120.9017337,上海料理,新竹,TW,http://maps.google.com/?cid=2736557411777118028,
吳記脆皮肉圓,24.1647538,120.6709056,台式小吃,台中,TW,http://maps.google.com/?cid=18315109558376881999,
